created_at,amount,count,open,close,low,high,vol
20191121031500,157.239709,2247.000000,8098.230000,8083.320000,8073.290000,8098.640000,1271032.340160
20191121033000,131.094628,1356.000000,8083.200000,8095.890000,8078.110000,8104.090000,1060971.612310
20191121034500,81.888461,1107.000000,8095.590000,8088.410000,8085.710000,8095.950000,662547.486078
20191121040000,220.717089,2017.000000,8088.390000,8088.770000,8065.700000,8095.000000,1782926.889670
20191121041500,103.491053,1424.000000,8088.730000,8090.460000,8086.630000,8108.680000,837987.377244
20191121043000,126.875011,1084.000000,8090.470000,8085.370000,8075.000000,8092.230000,1025626.453480
20191121044500,69.776719,1018.000000,8085.190000,8098.430000,8078.000000,8098.440000,564424.237877
20191121050000,59.426529,894.000000,8098.440000,8088.690000,8087.100000,8098.440000,480932.665343
20191121051500,32.292730,695.000000,8088.690000,8090.880000,8087.570000,8094.240000,261279.044649
20191121053000,51.179878,740.000000,8091.040000,8080.640000,8080.640000,8092.980000,413945.188527
20191121054500,150.485945,1372.000000,8081.390000,8099.600000,8077.560000,8111.050000,1218655.440330
20191121060000,81.244916,1150.000000,8099.590000,8111.740000,8099.570000,8118.610000,658904.046492
20191121061500,87.679238,1483.000000,8111.750000,8090.930000,8085.380000,8112.550000,710267.971739
20191121063000,64.824198,1080.000000,8090.930000,8097.190000,8090.900000,8106.650000,524987.109268
20191121064500,70.506150,898.000000,8097.550000,8090.330000,8087.000000,8102.040000,570652.108636
20191121070000,134.473929,1453.000000,8090.350000,8090.110000,8075.280000,8094.780000,1087236.634760
20191121071500,112.533071,1364.000000,8089.800000,8087.520000,8085.710000,8100.000000,910562.458616
20191121073000,185.500601,1599.000000,8087.580000,8095.000000,8078.810000,8100.790000,1500537.152000
20191121074500,101.374343,1163.000000,8095.000000,8097.920000,8090.880000,8099.280000,820684.471041
20191121080000,65.658557,1306.000000,8097.920000,8088.170000,8087.520000,8098.440000,531469.158051
20191121081500,87.527743,1085.000000,8087.960000,8084.580000,8081.150000,8088.050000,707658.316088
20191121083000,55.283237,973.000000,8084.930000,8088.490000,8083.390000,8090.590000,447118.134409
20191121084500,67.317596,1256.000000,8088.500000,8099.300000,8087.950000,8099.300000,544803.075737
20191121090000,169.775866,1655.000000,8099.300000,8103.110000,8095.870000,8105.710000,1375685.190800
20191121091500,139.785596,1410.000000,8103.150000,8099.440000,8093.880000,8103.800000,1132158.336440
20191121093000,188.919717,1278.000000,8099.440000,8100.130000,8096.340000,8105.000000,1530196.225100
20191121094500,382.189186,2592.000000,8100.130000,8124.380000,8100.130000,8132.980000,3101909.099930
20191121100000,119.380678,1607.000000,8125.610000,8122.020000,8113.980000,8130.610000,969403.244171
20191121101500,246.318325,1465.000000,8122.010000,8110.230000,8108.000000,8122.020000,1999267.926650
20191121103000,94.382824,1400.000000,8110.340000,8106.850000,8102.280000,8115.240000,765281.925625
20191121104500,210.752198,1715.000000,8107.690000,8120.180000,8105.630000,8120.910000,1709630.619250
20191121110000,97.008094,1653.000000,8120.020000,8101.600000,8101.560000,8120.500000,786904.700933
20191121111500,106.703534,1519.000000,8101.580000,8107.390000,8101.560000,8113.360000,865116.761661
20191121113000,117.778456,1447.000000,8107.390000,8112.020000,8098.480000,8112.120000,954600.831120
20191121114500,284.026138,2445.000000,8112.010000,8124.960000,8109.360000,8133.180000,2306800.699980
20191121120000,124.230676,1516.000000,8124.950000,8114.490000,8109.440000,8128.070000,1008641.739140
20191121121500,168.718562,1691.000000,8114.490000,8107.290000,8102.060000,8117.780000,1368358.797710
20191121123000,75.935054,1041.000000,8107.280000,8117.160000,8106.650000,8117.730000,616158.666747
20191121124500,329.640921,2095.000000,8116.970000,8111.010000,8099.950000,8121.540000,2673369.194090
20191121130000,288.756058,2713.000000,8111.000000,8109.360000,8105.220000,8114.820000,2341402.712930
20191121131500,83.318789,1163.000000,8109.000000,8107.950000,8107.920000,8117.340000,675868.107639
20191121133000,124.920154,1385.000000,8107.950000,8111.490000,8107.680000,8115.660000,1013176.605520
20191121134500,89.338007,1462.000000,8111.490000,8124.690000,8109.780000,8124.700000,725143.549794
20191121140000,220.603374,1844.000000,8124.680000,8102.050000,8102.040000,8125.000000,1790178.169240
20191121141500,245.456199,2349.000000,8102.040000,8090.780000,8089.460000,8107.680000,1987332.573930
20191121143000,195.040882,2237.000000,8090.390000,8085.440000,8083.000000,8102.000000,1578576.382170
20191121144500,216.939091,2178.000000,8085.440000,8092.500000,8084.000000,8100.000000,1755183.989200
20191121150000,267.022140,2253.000000,8092.440000,8089.520000,8075.000000,8092.560000,2158540.815870
20191121151500,148.187422,1568.000000,8089.440000,8078.960000,8075.000000,8089.440000,1197346.789730
20191121153000,171.843399,2002.000000,8078.870000,8090.230000,8078.380000,8103.060000,1390464.803110
20191121154500,192.133509,2245.000000,8090.220000,8087.210000,8080.000000,8090.470000,1553234.308520
20191121160000,85.320278,1480.000000,8087.020000,8083.320000,8082.900000,8092.530000,690083.412674
20191121161500,402.348170,3600.000000,8083.320000,8048.500000,8046.000000,8084.320000,3244388.879460
20191121163000,862.377328,5246.000000,8047.470000,8025.890000,8019.890000,8061.060000,6932567.739260
20191121164500,4297.790854,19842.000000,8025.900000,7935.850000,7900.000000,8025.900000,34177727.518600
20191121170000,746.990345,4977.000000,7935.850000,7952.090000,7916.350000,7968.890000,5937502.257660
20191121171500,552.423343,3489.000000,7952.620000,7943.260000,7923.540000,7952.620000,4386012.001250
20191121173000,410.211596,3096.000000,7943.260000,7939.320000,7931.120000,7956.930000,3259639.997610
20191121174500,650.089274,3125.000000,7939.310000,7930.000000,7924.070000,7955.000000,5159376.506160
20191121180000,764.228787,5082.000000,7930.000000,7917.310000,7905.000000,7940.000000,6056042.211510
20191121181500,305.978741,2816.000000,7917.440000,7922.530000,7915.040000,7940.000000,2425036.112320
20191121183000,230.766580,2265.000000,7924.190000,7932.430000,7911.000000,7933.660000,1828519.116360
20191121184500,153.184042,2436.000000,7932.230000,7920.680000,7919.740000,7937.890000,1214604.296750
20191121190000,1400.464340,11977.000000,7920.740000,7871.450000,7856.480000,7921.090000,11052453.963300
20191121191500,985.214756,9675.000000,7871.450000,7892.530000,7861.230000,7903.270000,7765236.036390
20191121193000,542.204404,2816.000000,7892.910000,7896.380000,7874.480000,7911.160000,4276954.991330
20191121194500,319.781097,2458.000000,7897.960000,7869.990000,7864.420000,7898.900000,2520127.981070
20191121200000,431.746651,2751.000000,7870.000000,7890.460000,7869.950000,7898.050000,3404270.370270
20191121201500,591.963685,3587.000000,7889.520000,7857.140000,7846.930000,7893.000000,4655793.257860
20191121203000,509.820741,2995.000000,7857.140000,7874.650000,7856.340000,7881.900000,4012961.532710
20191121204500,349.265029,2296.000000,7874.660000,7903.500000,7867.350000,7911.010000,2754003.792380
20191121210000,199.946321,2436.000000,7903.490000,7894.900000,7885.720000,7903.490000,1578165.579140
20191121211500,181.685610,1995.000000,7896.110000,7890.470000,7880.990000,7901.640000,1433657.567950
20191121213000,218.630628,1993.000000,7890.480000,7889.850000,7888.010000,7903.210000,1726387.575660
20191121214500,95.611726,1174.000000,7889.730000,7884.580000,7881.100000,7895.000000,754138.272004
20191121220000,208.469074,1496.000000,7884.460000,7883.420000,7880.000000,7897.600000,1644076.894850
20191121221500,390.690681,2888.000000,7883.350000,7867.800000,7861.820000,7888.830000,3077424.712230
20191121223000,1101.480169,7449.000000,7867.800000,7837.420000,7820.520000,7867.800000,8637929.736060
20191121224500,1398.654027,7360.000000,7837.410000,7797.670000,7785.360000,7852.570000,10926371.603100
20191121230000,11499.817057,47495.000000,7797.660000,7578.360000,7450.000000,7797.660000,87255814.067600
20191121231500,3906.282276,16714.000000,7578.330000,7653.060000,7551.570000,7700.110000,29803003.967400
20191121233000,1450.126145,7832.000000,7653.100000,7624.490000,7608.450000,7654.980000,11064744.138600
20191121234500,1192.123109,7211.000000,7624.480000,7628.590000,7573.440000,7639.550000,9072066.854660
20191122000000,1293.715750,7444.000000,7628.590000,7643.600000,7622.450000,7660.000000,9885838.470790
20191122001500,1061.458307,5722.000000,7643.600000,7612.160000,7595.970000,7657.110000,8093392.716530
20191122003000,471.709365,3520.000000,7612.120000,7599.520000,7596.890000,7623.310000,3589352.188240
20191122004500,430.986587,2855.000000,7599.590000,7613.190000,7599.540000,7614.690000,3278731.610430
20191122010000,676.716538,3382.000000,7612.700000,7596.920000,7580.000000,7615.000000,5138937.503060
20191122011500,401.151325,2329.000000,7596.920000,7595.260000,7590.160000,7603.020000,3047555.487770
20191122013000,407.417787,3199.000000,7594.250000,7573.660000,7562.000000,7599.070000,3089069.566250
20191122014500,509.455615,3557.000000,7573.660000,7574.950000,7549.430000,7586.620000,3855725.657890
20191122020000,251.208867,2453.000000,7574.950000,7582.670000,7560.570000,7590.640000,1904068.076620
20191122021500,153.089507,1763.000000,7582.680000,7593.210000,7581.080000,7593.210000,1161314.382660
20191122023000,370.687008,2960.000000,7593.290000,7593.990000,7590.000000,7607.190000,2816520.699770
20191122024500,201.264911,2265.000000,7594.060000,7586.820000,7571.060000,7594.800000,1526584.597310
20191122030000,190.036010,1745.000000,7587.120000,7591.210000,7584.500000,7597.440000,1442629.256650
20191122031500,324.975936,2159.000000,7591.280000,7609.300000,7590.820000,7613.000000,2471397.636210
20191122033000,229.321355,1500.000000,7609.260000,7607.610000,7597.620000,7611.690000,1744074.426350
20191122034500,354.032918,2747.000000,7607.890000,7628.560000,7603.320000,7630.190000,2698215.686600
20191122040000,654.438797,3388.000000,7628.560000,7641.310000,7624.740000,7659.000000,5001530.328520
20191122041500,334.383528,2133.000000,7641.740000,7630.000000,7625.000000,7646.110000,2552045.445750
20191122043000,398.270897,3021.000000,7630.000000,7599.690000,7585.150000,7634.080000,3030541.308060
20191122044500,161.979120,2172.000000,7598.720000,7599.990000,7575.950000,7600.000000,1229504.699450
20191122050000,204.953874,1826.000000,7599.940000,7595.420000,7595.110000,7620.710000,1559661.222870
20191122051500,72.150382,1317.000000,7595.110000,7607.680000,7585.720000,7619.370000,548463.245610
20191122053000,77.730508,1864.000000,7607.510000,7609.860000,7607.510000,7630.000000,592298.684083
20191122054500,133.183793,2088.000000,7609.920000,7595.830000,7595.080000,7617.340000,1013395.916430
20191122060000,112.720641,1443.000000,7595.510000,7605.850000,7595.480000,7607.770000,856704.771621
20191122061500,145.074858,2208.000000,7606.260000,7620.920000,7604.370000,7625.000000,1105100.632480
20191122063000,73.909934,1118.000000,7620.930000,7621.850000,7619.600000,7627.410000,563485.997854
20191122064500,154.448418,1381.000000,7621.850000,7620.990000,7600.170000,7621.910000,1175930.530860
20191122070000,191.164597,1890.000000,7621.000000,7639.240000,7621.000000,7639.360000,1458674.476100
20191122071500,206.588954,2574.000000,7639.280000,7617.810000,7601.830000,7640.000000,1573635.639240
20191122073000,142.009161,1768.000000,7617.810000,7621.040000,7610.560000,7622.000000,1081489.048820
20191122074500,97.622570,1355.000000,7621.030000,7626.790000,7615.730000,7629.000000,744175.656042
20191122080000,155.758118,1889.000000,7626.790000,7631.690000,7616.100000,7632.840000,1187721.152720
20191122081500,264.447432,2148.000000,7631.200000,7640.400000,7622.500000,7650.000000,2019847.988540
20191122083000,498.019212,3461.000000,7640.400000,7664.340000,7639.520000,7673.700000,3811861.647320
20191122084500,672.283038,4503.000000,7664.570000,7685.110000,7650.010000,7685.110000,5154485.507980
20191122090000,414.198499,4226.000000,7685.100000,7678.400000,7661.940000,7688.000000,3179432.144200
20191122091500,308.492076,3116.000000,7678.400000,7668.500000,7658.210000,7687.990000,2366453.636020
20191122093000,320.735056,2973.000000,7668.510000,7651.960000,7645.430000,7673.360000,2457323.656940
20191122094500,356.287914,2709.000000,7651.960000,7647.180000,7643.260000,7660.720000,2726005.363020
20191122100000,229.781442,2012.000000,7647.180000,7658.320000,7646.640000,7661.000000,1759439.039900
20191122101500,391.483824,2011.000000,7658.360000,7660.370000,7654.180000,7669.310000,2999765.828770
20191122103000,337.972748,2435.000000,7660.410000,7648.300000,7648.210000,7661.240000,2587373.951780
20191122104500,366.595966,2770.000000,7648.300000,7636.280000,7626.010000,7650.750000,2799582.559120
20191122110000,218.648858,1859.000000,7636.280000,7636.720000,7631.280000,7641.960000,1669878.908230
20191122111500,262.723201,2325.000000,7636.720000,7615.600000,7609.560000,7636.890000,2002891.243640
20191122113000,281.645696,3224.000000,7615.600000,7613.300000,7601.000000,7618.050000,2143200.855200
20191122114500,421.098493,3435.000000,7613.210000,7596.970000,7588.000000,7616.160000,3201040.954340
20191122120000,172.045655,1817.000000,7597.130000,7616.140000,7597.130000,7617.800000,1309172.169510
20191122121500,251.807967,1439.000000,7615.690000,7624.840000,7612.370000,7626.380000,1918837.091770
20191122123000,410.269097,2703.000000,7624.950000,7607.860000,7598.000000,7631.900000,3123430.129860
20191122124500,471.138998,3061.000000,7607.860000,7612.720000,7593.200000,7612.730000,3582088.302170
20191122130000,171.337214,1950.000000,7612.720000,7615.110000,7593.610000,7622.370000,1303805.469740
20191122131500,156.385608,1814.000000,7615.090000,7590.050000,7590.050000,7616.260000,1188832.258420
20191122133000,370.463627,3337.000000,7590.200000,7584.540000,7567.000000,7595.410000,2808227.797490
20191122134500,1066.739895,6170.000000,7584.080000,7560.120000,7521.560000,7584.080000,8054061.643480
20191122140000,851.420708,3280.000000,7560.000000,7546.010000,7538.590000,7575.210000,6433089.894360
20191122141500,380.637836,2907.000000,7545.710000,7533.740000,7531.000000,7558.000000,2872337.106410
20191122143000,1468.584864,8006.000000,7533.730000,7518.220000,7460.000000,7537.820000,11028998.179200
20191122144500,1727.619545,9027.000000,7516.620000,7460.900000,7437.830000,7520.150000,12908825.895400
20191122150000,1805.511891,11796.000000,7460.040000,7490.760000,7400.000000,7510.000000,13461928.523700
20191122151500,844.686689,6592.000000,7490.700000,7536.960000,7466.160000,7549.550000,6341062.875020
20191122153000,698.101411,4992.000000,7537.580000,7534.980000,7492.990000,7541.320000,5247194.060480
20191122154500,688.713044,5487.000000,7535.860000,7556.000000,7515.000000,7572.210000,5196359.931220
20191122160000,2319.093055,17292.000000,7556.000000,7579.990000,7553.980000,7725.090000,17675495.570900
20191122161500,1071.666944,8810.000000,7580.000000,7544.550000,7522.980000,7580.000000,8089363.540760
20191122163000,577.726078,3614.000000,7544.540000,7553.820000,7543.920000,7574.000000,4365479.878610
20191122164500,621.828509,4828.000000,7553.720000,7517.510000,7504.830000,7569.000000,4688750.151430
20191122170000,1639.239660,14273.000000,7517.520000,7457.100000,7411.000000,7520.130000,12228310.763400
20191122171500,2203.473438,18085.000000,7457.720000,7430.100000,7360.000000,7459.630000,16328993.260900
20191122173000,867.152211,9962.000000,7430.030000,7434.990000,7411.720000,7489.100000,6461773.892160
20191122174500,1501.465929,10786.000000,7437.370000,7401.800000,7366.950000,7437.370000,11108175.409700
20191122180000,9090.766766,45418.000000,7403.650000,7182.640000,7060.010000,7403.650000,65578651.224700
20191122181500,2317.128174,16285.000000,7180.350000,7160.000000,7122.220000,7186.700000,16585229.423000
20191122183000,6111.933726,33609.000000,7160.000000,7045.970000,6972.000000,7160.360000,43096334.367000
20191122184500,2390.963781,14674.000000,7045.970000,7078.660000,7032.350000,7109.480000,16924229.678300
20191122190000,1875.828496,12224.000000,7078.060000,7121.160000,7078.060000,7153.100000,13346431.127800
20191122191500,1030.327017,9218.000000,7120.230000,7132.980000,7118.180000,7182.000000,7359949.691670
20191122193000,831.687823,6745.000000,7131.730000,7116.980000,7113.960000,7158.010000,5936850.804020
20191122194500,1553.800961,12635.000000,7116.980000,7102.390000,7060.290000,7118.630000,11010335.977000
20191122200000,902.957223,9099.000000,7103.290000,7105.000000,7080.240000,7144.350000,6420527.270810
20191122201500,688.942239,5717.000000,7105.660000,7102.140000,7079.580000,7113.990000,4888000.137360
20191122203000,1056.133847,5684.000000,7103.410000,7121.830000,7102.260000,7148.320000,7527545.895250
20191122204500,841.214459,6661.000000,7121.940000,7148.300000,7112.020000,7156.730000,6002910.466100
20191122210000,889.439146,7319.000000,7147.980000,7101.550000,7086.290000,7147.980000,6324093.585460
20191122211500,568.174938,5099.000000,7098.920000,7089.740000,7079.060000,7107.540000,4030144.050440
20191122213000,1332.590394,10920.000000,7087.830000,7066.510000,7018.000000,7089.980000,9399372.851640
20191122214500,1722.856016,12231.000000,7068.860000,7030.780000,6995.390000,7068.870000,12101668.296400
20191122220000,6291.198203,34415.000000,7030.800000,6900.000000,6790.000000,7032.560000,43341024.020800
20191122221500,2457.502205,17161.000000,6900.630000,6902.420000,6885.660000,6978.280000,17033702.378100
20191122223000,1189.772784,9267.000000,6904.600000,6936.750000,6902.840000,6950.000000,8238478.738480
20191122224500,3093.505216,19569.000000,6935.760000,7036.080000,6930.000000,7099.000000,21725332.377100
20191122230000,2907.359887,16773.000000,7036.180000,7077.960000,7036.180000,7146.000000,20626638.780100
20191122231500,962.721785,8102.000000,7080.860000,7077.120000,7041.900000,7110.430000,6809086.884190
20191122233000,1369.534947,11363.000000,7077.840000,7118.320000,7074.230000,7133.040000,9739511.912870
20191122234500,1525.923584,9511.000000,7120.020000,7121.440000,7082.860000,7145.000000,10854171.882900
20191123000000,2520.252147,12440.000000,7121.890000,7167.620000,7120.000000,7202.140000,18061621.331800
20191123001500,1468.924772,7990.000000,7168.140000,7159.020000,7146.940000,7200.000000,10539160.805000
20191123003000,1916.349579,10666.000000,7158.610000,7141.500000,7095.550000,7160.000000,13655023.166200
20191123004500,928.594918,6090.000000,7144.980000,7123.620000,7109.770000,7146.530000,6622004.471830
20191123010000,970.141080,5483.000000,7122.430000,7157.310000,7113.940000,7162.990000,6929112.013840
20191123011500,648.867821,4339.000000,7156.940000,7159.200000,7134.180000,7175.000000,4644395.227980
20191123013000,259.530611,3118.000000,7161.710000,7144.560000,7130.620000,7162.440000,1853872.649600
20191123014500,378.373144,2851.000000,7144.330000,7142.210000,7124.360000,7159.840000,2702083.162330
20191123020000,267.001719,1578.000000,7142.200000,7141.650000,7133.250000,7144.700000,1905968.370980
20191123021500,283.926198,1878.000000,7141.660000,7160.110000,7133.340000,7165.120000,2029198.838520
20191123023000,348.382733,2254.000000,7159.680000,7179.620000,7153.070000,7187.000000,2497227.695130
20191123024500,1004.558658,5154.000000,7180.410000,7230.530000,7168.650000,7240.000000,7242096.664530
20191123030000,1624.337117,10276.000000,7229.460000,7278.940000,7225.050000,7288.000000,11789696.504400
20191123031500,2708.382427,13813.000000,7277.110000,7243.760000,7210.370000,7344.070000,19738508.833800
20191123033000,1138.793567,6395.000000,7243.880000,7275.090000,7214.940000,7284.750000,8246978.958720
20191123034500,1239.453025,7032.000000,7275.200000,7296.700000,7248.180000,7321.420000,9038470.437990
20191123040000,689.811086,3326.000000,7295.830000,7296.800000,7260.010000,7321.310000,5029945.222240
20191123041500,920.307472,7039.000000,7295.920000,7344.100000,7295.010000,7363.010000,6747716.064410
20191123043000,845.011979,7412.000000,7345.000000,7330.610000,7297.970000,7377.000000,6198522.956340
20191123044500,816.752413,5109.000000,7330.610000,7311.600000,7311.600000,7380.000000,5999507.431500
20191123050000,755.435610,9547.000000,7311.600000,7312.490000,7275.000000,7342.490000,5520700.156700
20191123051500,453.989651,7634.000000,7312.060000,7305.960000,7291.710000,7343.460000,3322650.069260
20191123053000,472.406160,5842.000000,7308.010000,7334.890000,7300.000000,7335.710000,3456694.853480
20191123054500,241.086406,2180.000000,7335.090000,7322.600000,7305.110000,7335.090000,1764816.310950
20191123060000,465.971546,2839.000000,7322.570000,7322.460000,7296.360000,7339.670000,3411440.879630
20191123061500,138.773037,1635.000000,7323.570000,7308.810000,7308.410000,7324.750000,1015343.917150
20191123063000,515.117191,4365.000000,7308.710000,7231.450000,7226.710000,7324.920000,3743442.439090
20191123064500,637.261258,4155.000000,7235.810000,7241.180000,7216.340000,7279.590000,4618809.602630
20191123070000,955.946489,5535.000000,7241.920000,7226.340000,7190.620000,7247.510000,6899167.756190
